# lab: final
# world: escenario_complejo.wbt
# use_preloaded_map: True
# control_source: kalman
# grid_cell_m: 0.05
# grid_inflation_m: 0.06
# explore_seconds: 60.0
# waypoint_tolerance_m: 0.04
# heading_kp: 2.5
# Ts_s: 0.016
# fs_Hz: 62.5
# safe_distance_m: 0.15
# ema_alpha: 0.25
# kalman_P0: 0.05
# kalman_Q: 0.0001
# kalman_R: 0.005
# wheel_radius_m: 0.0205
# axle_length_m: 0.0573
# robot_x0_m: -1.375
# robot_y0_m: -1.375
# robot_theta0_rad: 1.5707963267948966
# goal_x_m: 1.375
# goal_y_m: 1.375
# goal_tolerance_m: 0.05
k,time_s,Ts_s,fs_Hz,phase,state,turn_dir,turn_travelled_wheel_rad,turn_target_wheel_rad,backup_remaining,waypoint_idx,waypoints_total,x_m,y_m,theta_rad,dist_to_goal_m,enc_left_rad,enc_right_rad,d_left_rad,d_right_rad,delta_s_m,delta_theta_rad,cmd_left_vel,cmd_right_vel,ps0,ps1,ps2,ps3,ps4,ps5,ps6,ps7,front_left_m,front_right_m,front_raw_m,front_ema_m,front_kalman_m,front_used_m,side_left_m,side_right_m,side_left_raw,side_right_raw
1558,24.928,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9890374800000475,1.5707963267948966,3.6264546332258143,18.82744,18.82744,0.01256000000000057,0.01256000000000057,0.0002574800000000117,0.0,0.7808380939663563,0.7808380939663563,63.10739378335703,63.873525510718906,73.78806351564968,68.7438830318414,59.263953936101615,66.38747669407799,69.62681054670831,66.29109997518609,0.19692497338982293,0.19707265507352592,0.19692497338982293,0.19682689154474137,0.19509527082346798,0.19509527082346798,0.19677024072171032,0.19657721385059243,69.62681054670831,73.78806351564968
1559,24.944,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9887800000000475,1.5707963267948966,3.6262867906992993,18.84,18.84,0.01256000000000057,0.01256000000000057,0.0002574800000000117,0.0,0.7777802997010115,0.7777802997010115,63.160939599919296,63.87496441015305,67.58467830863137,61.80259127816707,73.51124183674253,68.09877120902276,69.55035049306466,65.8073046529354,0.19694741506736874,0.1970701712587928,0.19694741506736874,0.1968570224253982,0.1951157854375494,0.1951157854375494,0.1967737874527143,0.1968649685354883,69.55035049306466,67.58467830863137
1560,24.96,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9885225200000475,1.5707963267948966,3.6261189586867357,18.85256,18.85256,0.01256000000000057,0.01256000000000057,0.0002574800000000117,0.0,0.7745947535273454,0.7745947535273454,65.30722741404826,71.73930446016128,65.49596032716724,66.63378951618267,69.78078208393414,68.15343312817014,72.99974108498645,70.60207405226689,0.19672500144777083,0.19697061200960228,0.19672500144777083,0.19682401718099135,0.19510428831268423,0.19510428831268423,0.1966137815414679,0.1966722490606859,72.99974108498645,71.73930446016128
1561,24.976,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9882650400000474,1.5707963267948966,3.6259511371895825,18.86512,18.86512,0.01256000000000057,0.01256000000000057,0.0002574800000000117,0.0,0.7714004880589395,0.7714004880589395,71.2259930415418,69.03432298265632,68.99215776677006,72.83951294711305,67.05963827046756,67.32429753961098,69.53655483032573,64.98669453139412,0.19698548047828007,0.19669605989309255,0.19669605989309255,0.19679202785901664,0.1950904924573471,0.1950904924573471,0.19677442738824175,0.19679772427570688,69.53655483032573,69.03432298265632
1562,24.992,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9880075600000474,1.5707963267948966,3.6257833262093,18.87768,18.87768,0.01256000000000057,0.01256000000000057,0.0002574800000000117,0.0,0.7683152870986706,0.7683152870986706,67.01093453000357,65.77548376926048,69.37321224031857,67.91879555890876,66.70146388929426,72.84983195328032,68.82311300539446,66.27052121978521,0.19692592797076192,0.19689158262678208,0.19689158262678208,0.196816916550958,0.19510427944788636,0.19510427944788636,0.19662073533419844,0.1967820043150243,72.84983195328032,69.37321224031857
1563,25.008,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9877500800000475,1.5707963267948966,3.62561552574735,18.89024,18.89024,0.012559999999997018,0.012559999999997018,0.0002574799999999389,0.0,0.7651916685524596,0.7651916685524596,67.59026934540911,64.83141059923473,70.03830541038275,70.99974347339386,67.08312782710458,70.90486820875411,63.0869710631926,68.29775340217896,0.19683189132167628,0.19686470918563778,0.19683189132167628,0.1968206602436376,0.1951083838750496,0.1951083838750496,0.19671095582039472,0.19675115282520197,70.90486820875411,70.03830541038275
1564,25.024,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9874926000000475,1.5707963267948966,3.625447735805191,18.9028,18.9028,0.01256000000000057,0.01256000000000057,0.0002574800000000117,0.0,0.7620551519030504,0.7620551519030504,68.74398437410281,70.40923498717594,64.49894374267477,70.084272857337,69.87381417898311,66.84837630307892,67.01987803699463,65.59705973350243,0.19695716763931506,0.1968111921310841,0.1968111921310841,0.19681829321549923,0.19510921981865909,0.19510921981865909,0.19689116776683863,0.19673394661924723,67.01987803699463,70.40923498717594
1565,25.04,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9872351200000474,1.5707963267948966,3.625279956384284,18.91536,18.91536,0.01256000000000057,0.01256000000000057,0.0002574800000000117,0.0,0.7589074820233833,0.7589074820233833,66.51259414584283,67.4665851791191,65.06072510904652,67.79483722801677,68.03782611737692,71.75260443997902,68.13452358591798,69.19392593700115,0.19679032081835202,0.1969146990020239,0.19679032081835202,0.19681130011621242,0.19510719530009532,0.19510719530009532,0.1966716321182627,0.1968704464882733,71.75260443997902,67.4665851791191
1566,25.056,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9869776400000474,1.5707963267948966,3.625112187486091,18.92792,18.92792,0.01256000000000057,0.01256000000000057,0.0002574800000000117,0.0,0.7557935889282245,0.7557935889282245,67.81380070523717,65.83104951447967,65.2477905064815,69.6409821465527,68.82185032690835,63.92240497460403,61.70089735654163,66.79043986478938,0.19690181065080326,0.19685434029931762,0.19685434029931762,0.19682206016198872,0.19511387369448613,0.19511387369448613,0.19703484937861945,0.19694631362115453,63.92240497460403,65.83104951447967
1567,25.072,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9867201600000474,1.5707963267948966,3.6249444291120727,18.94048,18.94048,0.01256000000000057,0.01256000000000057,0.0002574800000000117,0.0,0.7525776078836253,0.7525776078836253,69.22645355827557,67.78176642015121,67.70644006148167,69.8498026757119,70.61567940601495,69.92862663654351,65.06314348006251,71.99026014917042,0.1966606080497211,0.19678881196873235,0.1966606080497211,0.1967816971339218,0.19509414308272613,0.19509414308272613,0.1967562404636369,0.19685582626469025,69.92862663654351,67.78176642015121
1568,25.088,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9864626800000473,1.5707963267948966,3.6247766812636892,18.95304,18.95304,0.01256000000000057,0.01256000000000057,0.0002574800000000117,0.0,0.7494193608765054,0.7494193608765054,69.98389868129316,68.36043525207235,66.35260446499068,60.943121074162875,69.51179885056112,72.80883636195203,66.25066151935671,66.62804169973636,0.19690934376881106,0.19675367657484236,0.19675367657484236,0.19677469199415193,0.19508927651730837,0.19508927651730837,0.19662263698516336,0.19682898371633453,72.80883636195203,68.36043525207235
1569,25.104,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9862052000000474,1.5707963267948966,3.6246089439424036,18.9656,18.9656,0.012559999999997018,0.012559999999997018,0.0002574799999999389,0.0,0.746331662461303,0.746331662461303,67.07837279624252,64.0727013979745,66.1038831222947,67.85399445935035,60.59887803158723,67.25216070955703,61.69116630888482,66.89067522484581,0.1968971610613475,0.19688845438689306,0.19688845438689306,0.1968031325923372,0.19510281151555073,0.19510281151555073,0.196880392935836,0.19693365776532326,67.25216070955703,66.1038831222947
1570,25.12,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9859477200000474,1.5707963267948966,3.6244412171496756,18.97816,18.97816,0.01256000000000057,0.01256000000000057,0.0002574800000000117,0.0,0.743044260070302,0.743044260070302,75.34465842789706,68.99370146244681,73.66981921989057,67.16314102796038,65.32588628785614,70.70474368123274,65.43621967349674,66.48400483138896,0.19691602516651271,0.19650500852019032,0.19650500852019032,0.1967286015743005,0.19506403457119606,0.19506403457119606,0.19672023894056784,0.1965826988154836,70.70474368123274,73.66981921989057
1571,25.136,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9856902400000473,1.5707963267948966,3.6242735008869684,18.99072,18.99072,0.01256000000000057,0.01256000000000057,0.0002574800000000117,0.0,0.7399682274949322,0.7399682274949322,65.0492433438662,69.29754288921158,66.73841038856293,66.93194683563814,71.37519914171503,74.72226256660812,65.24241696813468,67.11812333088682,0.19688661049002235,0.1969825790441078,0.19688661049002235,0.19676810380323095,0.19508065283494785,0.19508065283494785,0.1965338794219591,0.1967855143679321,74.72226256660812,69.29754288921158
1572,25.152,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9854327600000473,1.5707963267948966,3.624105795155743,19.00328,19.00328,0.01256000000000057,0.01256000000000057,0.0002574800000000117,0.0,0.736834050931382,0.736834050931382,57.864774588890256,59.09515725221347,71.03958679455361,71.32490785851842,69.22638734344189,63.95253408296248,60.535460882177965,69.25511782579477,0.19678748232741675,0.19731584297561303,0.19678748232741675,0.1967729484342774,0.19508201867485234,0.19508201867485234,0.19703345178814385,0.19670470666724485,63.95253408296248,71.03958679455361
1573,25.168,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9853040200000474,1.5707963267948966,3.624021946239893,19.00956,19.00956,0.006280000000000285,0.006280000000000285,0.00012874000000000585,0.0,0.7355752266179135,0.7355752266179135,64.53154723648152,72.40338109689962,65.15049693108682,69.46256588373873,66.17924735929377,65.8279000597593,65.48783013277986,74.24230714183325,0.19655614297926066,0.197006593267839,0.19655614297926066,0.19671874707052323,0.1951644952671043,0.1951644952671043,0.19694645971402483,0.19664144472450906,65.8279000597593,72.40338109689962
1574,25.184,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9850465400000473,1.5707963267948966,3.623854256308633,19.02212,19.02212,0.01256000000000057,0.01256000000000057,0.0002574800000000117,0.0,0.7323453992656109,0.7323453992656109,71.5570102288887,64.82768513614774,63.681426618175955,71.06054514596285,67.91936414418427,68.34717773998628,69.27162379809484,68.30710799577925,0.1968314573927739,0.19668070509192168,0.19668070509192168,0.19670923657587286,0.19514074230156353,0.19514074230156353,0.19678671666952197,0.19699285640237596,69.27162379809484,64.82768513614774
1575,25.2,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9847890600000473,1.5707963267948966,3.6236865769125104,19.03468,19.03468,0.01256000000000057,0.01256000000000057,0.0002574800000000117,0.0,0.7291870268740417,0.7291870268740417,63.45799822255202,67.75758411974722,65.83580212227628,74.19336898563992,70.33055888369746,65.69405273160105,66.58435634823392,68.97426261248013,0.19680051027920625,0.1970563916840125,0.19680051027920625,0.1967320550017062,0.19513590663535146,0.19513590663535146,0.1969113701889247,0.19685694800225784,66.58435634823392,67.75758411974722
1576,25.216,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9845315800000474,1.5707963267948966,3.623518908052988,19.04724,19.04724,0.012559999999997018,0.012559999999997018,0.0002574799999999389,0.0,0.7260009122681501,0.7260009122681501,70.30515296106076,69.76493784378383,66.8642279329938,69.21911161669846,67.26929933395789,65.83676003062345,69.89984959240732,67.13255897695213,0.19688594086776834,0.19673877464291956,0.19673877464291956,0.19673373491200954,0.19512357300580882,0.19512357300580882,0.1967575753362897,0.1967638334496292,69.89984959240732,69.76493784378383
1577,25.232,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9842741000000473,1.5707963267948966,3.6233512497315292,19.0598,19.0598,0.01256000000000057,0.01256000000000057,0.0002574800000000117,0.0,0.7228524899717734,0.7228524899717734,61.06572802813499,74.5438038816116,72.73190251129851,63.77775259668219,63.74931497809867,66.07398134192168,69.55784951769984,68.92407344280933,0.19680283839010407,0.19716736124869494,0.19680283839010407,0.19675101078153318,0.19512130660000113,0.19512130660000113,0.19677343959756766,0.19654215753478854,69.55784951769984,74.5438038816116
1578,25.248,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9840166200000473,1.5707963267948966,3.623183601949596,19.07236,19.07236,0.01256000000000057,0.01256000000000057,0.0002574800000000117,0.0,0.7196695452715641,0.7196695452715641,64.07859724060532,63.26550120555764,66.63451088250126,66.19063756110603,70.52363415170701,65.73286734833232,71.30427324033113,70.50733180696226,0.19672939622965752,0.19702760413190554,0.19672939622965752,0.19674560714356426,0.19510966104693533,0.19510966104693533,0.19669242873152762,0.19690904368464962,71.30427324033113,66.63451088250126
1579,25.264,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9837591400000473,1.5707963267948966,3.6230159647086517,19.08492,19.08492,0.01256000000000057,0.01256000000000057,0.0002574800000000117,0.0,0.7165938624758662,0.7165938624758662,65.9968733617039,68.79322879891501,68.52007066820714,68.10503753693217,73.35864917367925,66.34443538801588,64.33801496714467,64.26572715714478,0.1970189237890973,0.1969386215969913,0.1969386215969913,0.196793860756921,0.19512712064207582,0.19512712064207582,0.19692249933502856,0.19680890784380034,66.34443538801588,68.79322879891501
1580,25.28,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9836304000000473,1.5707963267948966,3.6229321500415077,19.0912,19.0912,0.006280000000000285,0.006280000000000285,0.00012874000000000585,0.0,0.7154304613783685,0.7154304613783685,63.673137499135684,66.05683092147714,67.5306452696259,67.6940321533988,71.11687125774823,64.43781075252768,75.37451209683901,68.6084798877091,0.19681747773958383,0.19704641207889753,0.19681747773958383,0.1967997650025867,0.19523809119577296,0.19523809119577296,0.19650362370644545,0.19686747495087187,75.37451209683901,67.5306452696259
1581,25.296,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9833729200000473,1.5707963267948966,3.622764528614791,19.10376,19.10376,0.01256000000000057,0.01256000000000057,0.0002574800000000117,0.0,0.7122174038531204,0.7122174038531204,66.98940869544901,66.17419691494386,67.03298250670284,65.69227722984428,65.13500876575058,70.68904285854433,67.27590865457668,69.27675219124085,0.19678647878019145,0.1968925811396154,0.19678647878019145,0.19679644344698788,0.19521857843741042,0.19521857843741042,0.196720967250214,0.19689055989348792,70.68904285854433,67.03298250670284
1582,25.312,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9831154400000474,1.5707963267948966,3.622596917732722,19.116319999999998,19.116319999999998,0.012559999999997018,0.012559999999997018,0.0002574799999999389,0.0,0.7090082811357866,0.7090082811357866,65.48907164660613,69.44079602343973,70.28835091620003,60.7914024175831,66.7929811576234,66.82091096872195,63.07525745477113,69.54846660622086,0.1967738748400435,0.1969621768523303,0.1967738748400435,0.19679080129525178,0.19519997608489809,0.19519997608489809,0.1969003971962751,0.19673955403464893,66.82091096872195,70.28835091620003
1583,25.328,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9828579600000473,1.5707963267948966,3.622429317396764,19.12888,19.12888,0.01256000000000057,0.01256000000000057,0.0002574800000000117,0.0,0.7057721199799012,0.7057721199799012,71.19982596411094,67.34165283242828,63.64380446817479,66.12453997588517,67.2718065292604,74.70257958171109,65.63398201811613,63.88277198664111,0.1970366878228853,0.19669727369795384,0.19669727369795384,0.19676741939592732,0.19517373097269883,0.19517373097269883,0.1965347924510437,0.19687624168990203,74.70257958171109,67.34165283242828
1584,25.344,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9826004800000473,1.5707963267948966,3.622261727608381,19.14144,19.14144,0.01256000000000057,0.01256000000000057,0.0002574800000000117,0.0,0.702584447971435,0.702584447971435,69.60049889341876,68.72168784433981,71.04905261282615,68.93333835333976,65.05842137191178,71.43337344992224,69.51068984299322,66.81464244258999,0.19690068797263377,0.19677146123297132,0.19677146123297132,0.1967684298551883,0.1951607203192355,0.1951607203192355,0.19668644019641474,0.1967042675789949,71.43337344992224,71.04905261282615
1585,25.36,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9824717400000473,1.5707963267948966,3.622177936669988,19.14772,19.14772,0.006280000000000285,0.006280000000000285,0.00012874000000000585,0.0,0.7013936508912076,0.7013936508912076,66.20144641516018,63.81969900309771,61.424650794246816,65.40625589588181,66.35175939187727,59.83822325481519,70.23251288969152,68.7535755994284,0.19681074722561245,0.19692913212429677,0.19681074722561245,0.19677900919779434,0.19526637638342023,0.19526637638342023,0.19674214417748015,0.19703961357163366,70.23251288969152,63.81969900309771
1586,25.376,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9822142600000473,1.5707963267948966,3.622010362705713,19.16028,19.16028,0.01256000000000057,0.01256000000000057,0.0002574800000000117,0.0,0.6981637469969199,0.6981637469969199,68.76589217356799,62.93324748793118,65.83559311253812,67.12222726207158,70.91279826197665,65.54926599413375,64.01049352361635,69.48152602082341,0.19677697999415128,0.1968101759001519,0.19677697999415128,0.19677850189688356,0.19524188466199632,0.19524188466199632,0.19695938463406118,0.19694610285854927,65.54926599413375,65.83559311253812
1587,25.392,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9819567800000473,1.5707963267948966,3.621842799292674,19.17284,19.17284,0.01256000000000057,0.01256000000000057,0.0002574800000000117,0.0,0.6949312204978689,0.6949312204978689,68.67021467186001,61.16029416866328,69.67764644079142,71.25142681694093,68.1825878395509,63.28973315817317,66.30155331205023,70.16626862549857,0.19674521703153205,0.19681461406551432,0.19674521703153205,0.1967701806805457,0.19521643477662648,0.19521643477662648,0.19692448849382582,0.19676788261138908,66.30155331205023,69.67764644079142
1588,25.408,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9816993000000472,1.5707963267948966,3.6216752464323347,19.1854,19.1854,0.01256000000000057,0.01256000000000057,0.0002574800000000117,0.0,0.6916467853383111,0.6916467853383111,59.174178613669255,73.107684050605,68.61750373151573,68.33630216908607,69.04966884314787,71.25970741523993,61.56543204744143,73.1491171751537,0.19660685247478538,0.19725510401938548,0.19660685247478538,0.1967293486291056,0.19517610562041765,0.19517610562041765,0.196694495993922,0.19660877442148075,71.25970741523993,73.107684050605
1589,25.424,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9814418200000473,1.5707963267948966,3.6215077041261607,19.19796,19.19796,0.012559999999997018,0.012559999999997018,0.0002574799999999389,0.0,0.6884790285575997,0.6884790285575997,68.6676387983459,72.4640511161664,63.38267188395359,67.47121338072807,68.37705417329926,68.71253449120755,72.56704626993917,68.47224913964574,0.19682379703697933,0.19681473355183457,0.19681473355183457,0.19675069485978783,0.19516848423584407,0.19516848423584407,0.1966338528341581,0.19663863044138877,72.56704626993917,72.4640511161664
1590,25.44,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9813130800000474,1.5707963267948966,3.6214239369313432,19.20424,19.20424,0.006280000000000285,0.006280000000000285,0.00012874000000000585,0.0,0.6872029809879965,0.6872029809879965,59.67228286246612,62.69597416318574,64.87171061600972,67.20245934169868,65.3990745360661,63.69681187747909,67.32278954674871,72.19027561094832,0.19665132998874996,0.19723199859768836,0.19665132998874996,0.19672585364202838,0.19525211009233887,0.19525211009233887,0.19687711669582952,0.19699081420482378,67.32278954674871,64.87171061600972
1591,25.456,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9810556000000473,1.5707963267948966,3.6212564104591634,19.2168,19.2168,0.01256000000000057,0.01256000000000057,0.0002574800000000117,0.0,0.684012318652043,0.684012318652043,68.05020839188879,67.88304388897782,68.33639810578848,58.03111951866504,68.53013522065177,68.1722887555959,69.57037234509096,62.43665440414367,0.19710376847246405,0.1968433741224466,0.1968433741224466,0.19675523376213291,0.1952382473548305,0.1952382473548305,0.1967728587046955,0.19683009872067878,69.57037234509096,68.33639810578848
1592,25.472,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9807981200000473,1.5707963267948966,3.6210888945448105,19.22936,19.22936,0.01256000000000057,0.01256000000000057,0.0002574800000000117,0.0,0.6807431544670834,0.6807431544670834,63.23841457242853,65.04942254458996,68.16175092062883,62.013613257242426,66.48023435042342,66.8133181819648,63.54113997635605,72.05259725681279,0.1966577164358412,0.19706657744903286,0.1966577164358412,0.19673085443056,0.1952017464291645,0.1952017464291645,0.19690074940073896,0.19683820003053723,66.8133181819648,68.16175092062883
1593,25.488,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9805406400000473,1.5707963267948966,3.6209213891897503,19.24192,19.24192,0.01256000000000057,0.01256000000000057,0.0002574800000000117,0.0,0.6775859361828973,0.6775859361828973,65.56350967789221,64.05047159873973,69.5740143874005,66.67884418332926,69.36113399623542,70.15721095885888,71.33108836679456,67.6189970010923,0.19686337660395326,0.19695872391630873,0.19686337660395326,0.19676398497390832,0.1951971561529921,0.1951971561529921,0.19669118486579812,0.19677268976230322,71.33108836679456,69.5740143874005
1594,25.504,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9804119000000473,1.5707963267948966,3.620837640472413,19.2482,19.2482,0.006280000000000285,0.006280000000000285,0.00012874000000000585,0.0,0.6764558780400647,0.6764558780400647,62.55617197716248,72.76554209652187,67.65563743730429,66.39802868654307,67.4286749161031,69.59686772128242,69.85769306789157,64.44251788511704,0.19701072304732126,0.19709822444441874,0.19701072304732126,0.19682566949226155,0.19532436261221475,0.19532436261221475,0.19675953083913592,0.19662464526407736,69.85769306789157,72.76554209652187
1595,25.52,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9801544200000473,1.5707963267948966,3.6206701509590404,19.26076,19.26076,0.01256000000000057,0.01256000000000057,0.0002574800000000117,0.0,0.6732916714001697,0.6732916714001697,65.19880470283786,68.7924779794373,68.64669219049546,62.98340491665888,64.90703047264556,66.16219600737007,63.285669433529755,65.21892093310309,0.19697470825749766,0.19697564138341328,0.19697470825749766,0.19686292918357057,0.19531828532316123,0.19531828532316123,0.19693095282192377,0.19680894267185228,66.16219600737007,68.7924779794373
1596,25.536,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9798969400000473,1.5707963267948966,3.620502672008624,19.27332,19.27332,0.012559999999997018,0.012559999999997018,0.0002574799999999389,0.0,0.6700431064382496,0.6700431064382496,69.38156444109708,66.58377079853264,69.1771546550416,72.29735595283988,68.09994723748048,65.50744545652798,66.80539267021096,68.31291054591844,0.19683118823151258,0.19678161688383583,0.19678161688383583,0.19684260110863688,0.1952875643524527,0.1952875643524527,0.1969011170392236,0.19679109878309134,66.80539267021096,69.1771546550416
1597,25.552,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9797682000000474,1.5707963267948966,3.6204189364949833,19.2796,19.2796,0.006280000000000285,0.006280000000000285,0.00012874000000000585,0.0,0.6687794875826254,0.6687794875826254,68.59745093825059,67.6985889673348,64.58610058727787,72.1614927725031,68.19281595870969,64.57194209870656,73.30710586739069,63.742469658334706,0.19704319598752842,0.19681798933636047,0.19681798933636047,0.19683644816556778,0.19537745993683808,0.19537745993683808,0.19659952389775287,0.1968596845938004,73.30710586739069,67.6985889673348
1598,25.568,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9795107200000474,1.5707963267948966,3.620251473391751,19.29216,19.29216,0.01256000000000057,0.01256000000000057,0.0002574800000000117,0.0,0.6655042060562308,0.6655042060562308,69.37866945057138,71.40233613025391,63.67985958647787,64.21883520316656,67.36808330154379,71.19709199394569,69.14457697457938,66.31305360546493,0.19692395503294963,0.19678175117294713,0.19678175117294713,0.19682277391741262,0.19533895895872283,0.19533895895872283,0.19669740051785897,0.19668787991583297,71.19709199394569,71.40233613025391
1599,25.584,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9792532400000473,1.5707963267948966,3.6200840208551406,19.30472,19.30472,0.01256000000000057,0.01256000000000057,0.0002574800000000117,0.0,0.662279375915857,0.662279375915857,63.176946409090824,73.22288091068918,62.849152207483684,62.25119638269272,68.09598840630952,66.96337674945346,74.04631197926196,67.83433205236959,0.19685338791749263,0.1970694287554377,0.19685338791749263,0.19683042741743262,0.19531497132050465,0.19531497132050465,0.1965652345517432,0.19660343081713114,74.04631197926196,73.22288091068918
1600,25.6,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,9,91,-1.375,-0.9789957600000473,1.5707963267948966,3.6199165788866186,19.31728,19.31728,0.01256000000000057,0.01256000000000057,0.0002574800000000117,0.0,0.6590233668485532,0.6590233668485532,69.90034095232294,63.18168861657458,72.67449821473645,67.98379544636963,67.93871985414827,69.83924666030703,63.25237664010108,66.90288372766541,0.19689659474896085,0.1967575525437155,0.1967575525437155,0.19681220869900334,0.19528151598509963,0.19528151598509963,0.19676038650745648,0.19662886849101566,69.83924666030703,72.67449821473645
