# lab: 2
# control_source: kalman
# run_seconds: None
# Ts_s: 0.032
# fs_Hz: 31.25
# safe_distance_m: 0.12
# ema_alpha: 0.25
# kalman_P0: 0.05
# kalman_Q: 0.0001
# kalman_R: 0.005
# wheel_radius_m: 0.0205
# axle_length_m: 0.052
k,time_s,Ts_s,fs_Hz,state,turn_dir,turn_remaining,backup_remaining,enc_left_rad,enc_right_rad,d_left_rad,d_right_rad,delta_s_m,delta_theta_rad,cmd_left_vel,cmd_right_vel,ps0,ps1,ps2,ps3,ps4,ps5,ps6,ps7,front_left_m,front_right_m,front_raw_m,front_ema_m,front_kalman_m,front_used_m,side_left_m,side_right_m,side_left_raw,side_right_raw
6360,203.52,0.032,31.25,FORWARD,,0,0,586.81576,568.20184,0.1067600000000084,0.10675999999989472,0.002188579999999007,-4.4818849486406324e-14,3.4375000000000004,3.4375000000000004,66.62423887363887,62.871531699668616,69.04942549544644,74.99545194580973,72.28054874054655,67.31753667170649,65.11949113191015,70.27558470408702,0.1967401462173397,0.19690952016943572,0.1967401462173397,0.19680579171137186,0.1819972521328569,0.1819972521328569,0.19687736035946676,0.19679702371969365,67.31753667170649,69.04942549544644
6361,203.552,0.032,31.25,FORWARD,,0,0,586.9288,568.31488,0.11304000000006909,0.11304000000006909,0.0023173200000014163,0.0,3.4375000000000004,3.4375000000000004,65.27454068393301,70.3259010628489,62.85291843822263,69.47608376555544,69.28226853987579,73.61156446143562,71.47947378378669,63.64459185847131,0.19704773621750257,0.196972128239759,0.196972128239759,0.19684737584346862,0.1819586020890133,0.1819586020890133,0.1965854010625799,0.1967378122065573,73.61156446143562,70.3259010628489
6362,203.584,0.032,31.25,FORWARD,,0,0,587.03556,568.42164,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,65.89330592543814,65.48799993941518,70.1648343463489,64.94413061633537,61.53105265123575,63.063695032489235,66.09231170126809,65.44440673965569,0.196964248710807,0.196943425750529,0.196943425750529,0.19687138832023374,0.18203303823378403,0.18203303823378403,0.19693419452557595,0.19674528356303558,66.09231170126809,70.1648343463489
6363,203.616,0.032,31.25,FORWARD,,0,0,587.1486,568.53468,0.1130399999999554,0.1130399999999554,0.0023173199999990857,0.0,3.4375000000000004,3.4375000000000004,62.520127428511984,69.89479620690011,66.8164133095091,63.63472431439546,64.29479860505519,70.03614948738885,65.24042696936874,71.1027133546333,0.19670177843325679,0.19709989643275946,0.19670177843325679,0.19682898584848948,0.18195404729336417,0.18195404729336417,0.19675125283139555,0.19675780974626197,70.03614948738885,69.89479620690011
6364,203.648,0.032,31.25,FORWARD,,0,0,587.25536,568.64144,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,68.06180199756619,70.97238223343054,66.81785110835963,66.01450399937688,69.5057390403317,71.52423854737879,73.23047848687871,67.96150812986363,0.19684748863655419,0.19684283633312072,0.19684283633312072,0.1968324484696473,0.1820158285268674,0.1820158285268674,0.19660307839050123,0.19670782406632037,73.23047848687871,70.97238223343054
6365,203.68,0.032,31.25,FORWARD,,0,0,587.3684,568.75448,0.1130399999999554,0.1130399999999554,0.0023173199999990857,0.0,3.4375000000000004,3.4375000000000004,64.25419773404612,70.06305129496819,66.09989934450205,66.58797345072351,63.76963589464428,68.19990641481444,64.27523226356604,67.48052760547684,0.19686979974486316,0.19701945860120393,0.19686979974486316,0.19684178628845125,0.18196124630551638,0.18196124630551638,0.19683643012235968,0.19675000494481348,68.19990641481444,70.06305129496819
6366,203.71200000000002,0.032,31.25,FORWARD,,0,0,587.47516,568.86124,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,68.99980549490482,66.92716465796852,66.10336495380211,64.50140208856804,71.04556080293179,67.33909198442473,65.26119146650375,72.25365964614343,0.19664838981133614,0.19679932542870315,0.19664838981133614,0.19679343716917247,0.18199645580590168,0.18199645580590168,0.19687636047923812,0.19689546843627587,67.33909198442473,66.92716465796852
6367,203.744,0.032,31.25,FORWARD,,0,0,587.5882,568.97428,0.11304000000006909,0.11304000000006909,0.0023173200000014163,0.0,3.4375000000000004,3.4375000000000004,65.76909789893848,70.50217121547288,68.89219803335249,67.33220124131607,64.61173226533738,67.72010654243398,66.91813952440215,70.5488135360163,0.1967274720283586,0.19694918735332073,0.1967274720283586,0.19677694588396902,0.18192567125532674,0.18192567125532674,0.1968586864640961,0.1967296356125635,67.72010654243398,70.50217121547288
6368,203.776,0.032,31.25,FORWARD,,0,0,587.69496,569.08104,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,65.57543698606845,61.55687015349033,67.40906181295004,63.70550549201196,69.63409372511165,69.98065020073294,62.3522761279294,69.51123920601664,0.19677560169698655,0.19695817064761892,0.19677560169698655,0.1967766098372234,0.18198233191770793,0.18198233191770793,0.1967538272611965,0.19687311480848135,69.98065020073294,67.40906181295004
6369,203.808,0.032,31.25,FORWARD,,0,0,587.808,569.19408,0.1130399999999554,0.1130399999999554,0.0023173199999990857,0.0,3.4375000000000004,3.4375000000000004,72.71739903987321,64.9615608123002,70.09154168919079,60.92236370266992,60.19709212200368,64.54262100580108,68.21552447810477,70.11257837809721,0.1967477075459379,0.1966268784625059,0.1966268784625059,0.196739176993544,0.18190015287129527,0.18190015287129527,0.19683570565165043,0.19674868336890963,68.21552447810477,70.09154168919079
6370,203.84,0.032,31.25,FORWARD,,0,0,587.91476,569.30084,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,63.61138022234539,72.84802899235744,68.82055185721568,64.97886064073639,68.14051018227559,66.33504355601933,72.15533032546016,67.5049584182059,0.19686866647962423,0.19704927679632678,0.19686866647962423,0.19677154936506405,0.18197243976747143,0.18197243976747143,0.19665295098587957,0.1966208189676397,72.15533032546016,72.84802899235744
6371,203.872,0.032,31.25,FORWARD,,0,0,588.0278,569.41388,0.1130399999999554,0.1130399999999554,0.0023173199999990857,0.0,3.4375000000000004,3.4375000000000004,64.60618768505161,66.07303074352095,63.78403331361656,67.36227533496742,63.5987775362435,63.548039366309666,59.34199224033679,64.5505457771178,0.19700571198787784,0.1970031309423438,0.1970031309423438,0.196829444759384,0.181941144724562,0.181941144724562,0.19705221497080108,0.1969350889059402,63.548039366309666,66.07303074352095
6372,203.904,0.032,31.25,FORWARD,,0,0,588.13456,569.52064,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,67.48269088078588,60.270981449080644,67.96251097331563,65.68425560305371,74.2250455832083,64.41609803566708,69.24422013179468,71.75264833975658,0.1966716300818961,0.1968696993976198,0.1966716300818961,0.196789991090012,0.18198206557440688,0.18198206557440688,0.19678798783568338,0.19684744211793703,69.24422013179468,67.96251097331563
6373,203.936,0.032,31.25,FORWARD,,0,0,588.2476,569.63368,0.11304000000006909,0.11304000000006909,0.0023173200000014163,0.0,3.4375000000000004,3.4375000000000004,66.79702772893476,63.44955222298618,69.59858923117416,69.57481460288886,66.1034041289302,72.42727613194538,72.81284759405388,69.87564460820371,0.1967586981260843,0.19690150506140197,0.1967586981260843,0.19678216784903008,0.181917292091383,0.181917292091383,0.19662245091726802,0.19677154981593675,72.81284759405388,69.59858923117416
6374,203.96800000000002,0.032,31.25,FORWARD,,0,0,588.35436,569.74044,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,67.7395938632698,65.73497581576903,69.63700024897253,69.28550688583769,65.023331412916,65.28580515780953,71.9777703644707,66.5786601582736,0.19691163441648635,0.1968577825112253,0.1968577825112253,0.1968010715145789,0.18198588624678258,0.18198588624678258,0.19666118740985122,0.19676976805485724,71.9777703644707,69.63700024897253
6375,204.0,0.032,31.25,FORWARD,,0,0,588.4674,569.85348,0.1130399999999554,0.1130399999999554,0.0023173199999990857,0.0,3.4375000000000004,3.4375000000000004,67.4620989774561,70.90607080607033,68.49518045560518,66.2171466488289,61.53073794765605,71.08721569001062,66.67050566992316,64.04378605185242,0.19702921890872757,0.19687065458844807,0.19687065458844807,0.1968184672830462,0.18193536230004334,0.18193536230004334,0.19670249731906692,0.19671090003585126,71.08721569001062,70.90607080607033
6376,204.032,0.032,31.25,FORWARD,,0,0,588.57416,569.96024,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,68.12507703113322,72.97393281360046,67.5171925095213,68.91055651972793,64.37696666058115,69.19677482882474,65.64954457488487,66.67470956614594,0.19690717899961727,0.19683990121193476,0.19683990121193476,0.19682382576526833,0.1819992189645806,0.1819992189645806,0.19679018866760822,0.19661497870249411,69.19677482882474,72.97393281360046
6377,204.064,0.032,31.25,FORWARD,,0,0,588.6872,570.07328,0.1130399999999554,0.1130399999999554,0.0023173199999990857,0.0,3.4375000000000004,3.4375000000000004,71.94337016321622,65.9932910627123,66.82222142853175,68.12903819912371,72.25658322394945,67.17765846933004,65.05233759199494,67.76941474566159,0.19685639921834092,0.19666278312231178,0.19666278312231178,0.19678356510452918,0.1819195459540098,0.1819195459540098,0.19688384885029964,0.1969003364083445,67.17765846933004,66.82222142853175
6378,204.096,0.032,31.25,FORWARD,,0,0,588.79396,570.18004,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,72.27304149416342,67.14039818341006,66.44866250199352,72.45255464662404,65.0874288072126,66.71202586160524,69.49517734043329,64.94074254213844,0.19698761204028167,0.19664749075100318,0.19664749075100318,0.19674954651614768,0.18196013202286537,0.18196013202286537,0.19677634675422798,0.19688557723270317,69.49517734043329,67.14039818341006
6379,204.12800000000001,0.032,31.25,FORWARD,,0,0,588.907,570.29308,0.11304000000006909,0.11304000000006909,0.0023173200000014163,0.0,3.4375000000000004,3.4375000000000004,66.89258846915855,64.30613187942447,66.89291120606768,67.89473520851682,63.14128000190224,68.87297151861974,70.47969667747913,69.59137011901348,0.1967718846868622,0.19689707231222167,0.1967718846868622,0.1967551310588263,0.18189998647398614,0.18189998647398614,0.19673067813263648,0.1968970573415154,70.47969667747913,66.89291120606768
6380,204.16,0.032,31.25,FORWARD,,0,0,589.01376,570.39984,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,63.12748537091142,68.32759463289821,69.7405065568036,67.96555487572589,68.14147983207147,70.036464684622,64.65725533094894,72.6007585309329,0.19663228903298896,0.1970717230907048,0.19663228903298896,0.196724420552367,0.1819411467846156,0.1819411467846156,0.19675123821043014,0.19676496673686703,70.036464684622,69.7405065568036
6381,204.192,0.032,31.25,FORWARD,,0,0,589.1268,570.51288,0.1130399999999554,0.1130399999999554,0.0023173199999990857,0.0,3.4375000000000004,3.4375000000000004,66.75320346420116,65.13443165916237,67.35485286506164,71.54598484145086,67.5006767070674,71.35991122731649,68.76683205849218,62.46489261874785,0.1971024585943452,0.1969035379252446,0.1969035379252446,0.1967691998955864,0.18190085154097557,0.18190085154097557,0.19668984786787352,0.19687562938370076,71.35991122731649,67.35485286506164
6382,204.22400000000002,0.032,31.25,FORWARD,,0,0,589.23356,570.61964,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,67.02697324994904,67.19234703018206,65.39965903538014,63.83171391496888,67.37482594761704,70.51683805491177,64.23449373610035,69.32289833913603,0.19678433821180766,0.19689083864319085,0.19678433821180766,0.1967729844746417,0.18196193405763045,0.18196193405763045,0.19672895526600753,0.19688316749615856,70.51683805491177,67.19234703018206
6383,204.256,0.032,31.25,FORWARD,,0,0,589.3466,570.73268,0.1130399999999554,0.1130399999999554,0.0023173199999990857,0.0,3.4375000000000004,3.4375000000000004,63.33017819900707,67.84883553933471,66.63323541476804,67.04810212101157,64.16329566274574,67.78284346741164,67.37863164531271,66.43877301216153,0.19691812332218978,0.1970623208354953,0.19691812332218978,0.1968092691865287,0.18192082156506584,0.18192082156506584,0.19685577630400192,0.1968527151483219,67.78284346741164,67.84883553933471
6384,204.288,0.032,31.25,FORWARD,,0,0,589.45336,570.83944,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,65.97218904711181,61.407762956365374,65.20761813684157,63.53056083652191,65.59817400542767,66.2195521781536,67.40397016361064,62.181740214986036,0.1971155931052619,0.1969397666213498,0.1969397666213498,0.196841893545234,0.18199975403850646,0.18199975403850646,0.1968733509933872,0.19697523255712895,67.40397016361064,65.20761813684157
6385,204.32,0.032,31.25,FORWARD,,0,0,589.5664,570.95248,0.11304000000006909,0.11304000000006909,0.0023173200000014163,0.0,3.4375000000000004,3.4375000000000004,65.61172347750048,68.58149872234225,69.62072441955901,70.46766569972841,67.40268013202902,68.01529602136588,65.31978682893785,67.8750367818603,0.19685149975865396,0.19695648743634642,0.19685149975865396,0.19684429509858897,0.18194487855335667,0.18194487855335667,0.19684499359275892,0.19677052303717868,68.01529602136588,69.62072441955901
6386,204.352,0.032,31.25,FORWARD,,0,0,589.67316,571.05924,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,68.4324191308249,64.05503880161845,70.2945255795711,70.20710649745816,66.94564262252975,58.221495344899495,64.85334673698607,67.64743995223657,0.1968620572287781,0.1968256446203963,0.1968256446203963,0.19683963247904082,0.182005602563892,0.182005602563892,0.1969916660449152,0.19673926761227575,64.85334673698607,70.2945255795711
6387,204.38400000000001,0.032,31.25,FORWARD,,0,0,589.7862,571.17228,0.1130399999999554,0.1130399999999554,0.0023173199999990857,0.0,3.4375000000000004,3.4375000000000004,67.19844220607895,63.38448276431062,66.32146233510703,69.26807656915038,63.594819049364325,70.408154584934,64.72468652058036,68.4290836187569,0.1968257993438565,0.19688288476094848,0.1968257993438565,0.19683617419524474,0.18194656973391082,0.18194656973391082,0.19673399673556216,0.1969235649795727,70.408154584934,66.32146233510703
6388,204.416,0.032,31.25,FORWARD,,0,0,589.89296,571.27904,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,63.594759924225436,66.60395874569284,65.91358868091362,68.79684678921913,69.18998268462165,70.17651390167177,65.55767945220866,69.30061578051352,0.19678537182658754,0.1970500477574212,0.19678537182658754,0.19682347360308045,0.18200176396401627,0.18200176396401627,0.19674474178678772,0.19691046089802694,70.17651390167177,66.60395874569284
6389,204.448,0.032,31.25,FORWARD,,0,0,590.006,571.39208,0.1130399999999554,0.1130399999999554,0.0023173199999990857,0.0,3.4375000000000004,3.4375000000000004,74.05599820986512,75.43819516062955,62.6945171248212,60.905051843835864,62.758802084722426,62.75237007794645,66.08084317923617,73.84737472953569,0.1965744625979952,0.1965647852392885,0.1965647852392885,0.19675880151213243,0.18190884196851909,0.18190884196851909,0.19693472651268193,0.19650066965807628,66.08084317923617,75.43819516062955
6390,204.48000000000002,0.032,31.25,FORWARD,,0,0,590.11276,571.49884,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,69.19469925473861,68.7642265014532,64.65136448152657,65.74779640786196,64.41426670037202,67.90365860936586,64.82958293179973,67.15896259530457,0.19688471609054983,0.1967902849466796,0.1967902849466796,0.19676667237076922,0.1819696551786578,0.1819696551786578,0.19685017208599134,0.1968102531652158,67.90365860936586,68.7642265014532
6391,204.512,0.032,31.25,FORWARD,,0,0,590.2258,571.61188,0.11304000000006909,0.11304000000006909,0.0023173200000014163,0.0,3.4375000000000004,3.4375000000000004,67.43774685484944,69.67926965299336,70.33670945382357,64.18476866833915,62.25864094849505,65.5863975779939,64.44992559127962,70.06025513349407,0.19675013464956936,0.1968717842035104,0.19675013464956936,0.19676253794046925,0.18190538862137245,0.18190538862137245,0.19695766222172392,0.19673731084076504,65.5863975779939,70.33670945382357
6392,204.544,0.032,31.25,FORWARD,,0,0,590.33256,571.71864,0.10675999999989472,0.1067600000000084,0.002188579999999007,4.4818849486406324e-14,3.4375000000000004,3.4375000000000004,69.04737955399217,67.771891810537,68.96134110372107,65.49957065951233,67.09470359041623,70.20504410407904,70.17828563647731,68.14753142760546,0.1968388596261609,0.1967971186242045,0.1967971186242045,0.19677118311140304,0.18196755739872367,0.18196755739872367,0.19674341836431275,0.19680110966559888,70.20504410407904,68.96134110372107
6393,204.576,0.032,31.25,FORWARD,,0,0,590.4456,571.83168,0.11304000000006909,0.1130399999999554,0.002317320000000251,-4.4818849486406324e-14,3.4375000000000004,3.4375000000000004,61.696750900587524,71.46130203275456,66.89920153142992,63.401883123868004,71.83939969034273,61.99530607837811,71.41955017080613,66.77165345874151,0.1969026820905369,0.19713809016818565,0.1969026820905369,0.1968040578561865,0.1819236691332742,0.1819236691332742,0.1966870814129753,0.19668514468109782,71.41955017080613,71.46130203275456
6394,204.608,0.032,31.25,FORWARD,,0,0,590.55236,571.93844,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,70.01181195542938,68.24079070853595,68.29156051254755,65.94472221107091,65.1083421297942,66.00220633424136,68.56429517108731,66.53367393296432,0.19691372117986738,0.19675238176964563,0.19675238176964563,0.19679113883455127,0.18197753383063467,0.18197753383063467,0.1968195273236068,0.19683217858950586,68.56429517108731,68.29156051254755
6395,204.64000000000001,0.032,31.25,FORWARD,,0,0,590.6654,572.05148,0.1130399999999554,0.1130399999999554,0.0023173199999990857,0.0,3.4375000000000004,3.4375000000000004,65.48985196368966,68.23428182738945,70.33752139905178,70.43752147607549,65.32874121706458,62.136692713945415,66.34295531961904,67.27756612849073,0.19687921446181317,0.19696214065598122,0.19687921446181317,0.19681315774136676,0.181929238491862,0.181929238491862,0.19692256799054503,0.1967372731772901,66.34295531961904,70.33752139905178
6396,204.672,0.032,31.25,FORWARD,,0,0,590.77216,572.15824,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,65.93013485936183,74.70957056973936,70.02551389380427,68.58632643245733,68.41634516710918,69.34554314707569,64.51040628498994,61.71207039379592,0.19713737954716282,0.19694171737712923,0.19694171737712923,0.1968452976503074,0.1820073188890518,0.1820073188890518,0.19678328779347062,0.19653446816204823,69.34554314707569,74.70957056973936
6397,204.704,0.032,31.25,FORWARD,,0,0,590.8852,572.27128,0.11304000000006909,0.11304000000006909,0.0023173200000014163,0.0,3.4375000000000004,3.4375000000000004,65.56037900790008,66.65430970023176,63.84876954710457,61.74137183492994,63.956155790174186,68.20521827388137,64.49363052305046,62.9827542316338,0.19707843669335684,0.19695886913781716,0.19695886913781716,0.1968736905221848,0.18196559509264323,0.18196559509264323,0.19683618372264713,0.19690812528245996,68.20521827388137,66.65430970023176
6398,204.73600000000002,0.032,31.25,FORWARD,,0,0,590.99196,572.37804,0.10675999999989472,0.1067600000000084,0.002188579999999007,4.4818849486406324e-14,3.4375000000000004,3.4375000000000004,71.71208042563202,63.82526618927853,65.23040264588688,67.97771480220975,60.99737083252451,68.29105151855678,74.04919949896156,62.686199114910465,0.19709219291215016,0.19667351189431884,0.19667351189431884,0.1968236458652183,0.18200354198305593,0.18200354198305593,0.19656510060917903,0.196974175658516,74.04919949896156,65.23040264588688
6399,204.768,0.032,31.25,FORWARD,,0,0,591.105,572.49108,0.11304000000006909,0.1130399999999554,0.002317320000000251,-4.4818849486406324e-14,3.4375000000000004,3.4375000000000004,66.66682395875104,72.71971492261859,63.053999274592144,62.644765665749404,66.90995259181696,63.505991600590946,67.16680792403407,59.52219481492725,0.19723896068973726,0.19690754478706965,0.19690754478706965,0.19684462059568114,0.181955552647374,0.181955552647374,0.19688435217149258,0.19662677103630433,67.16680792403407,72.71971492261859
6400,204.8,0.032,31.25,FORWARD,,0,0,591.21176,572.59784,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,72.4645093362875,64.09012335728164,64.93485216617293,64.85760578376674,70.85544334514321,69.71612519409469,66.63433201697006,70.83097245478176,0.19671438360195106,0.1966386091860609,0.1966386091860609,0.1967931177432761,0.18199022358983644,0.18199022358983644,0.19676609770828174,0.19698788527549493,69.71612519409469,64.93485216617293
6401,204.832,0.032,31.25,FORWARD,,0,0,591.3248,572.71088,0.1130399999999554,0.1130399999999554,0.0023173199999990857,0.0,3.4375000000000004,3.4375000000000004,70.69852506473286,69.61267134602797,64.932239904852,63.25229381315051,66.85306912919447,57.51226311006138,71.10402160430569,66.31286264266787,0.19692396389108718,0.19672052740178242,0.19672052740178242,0.19677497015790268,0.18191934516174688,0.18191934516174688,0.19670171774784717,0.19677089659283561,71.10402160430569,69.61267134602797
6402,204.864,0.032,31.25,FORWARD,,0,0,591.43156,572.81764,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,69.19064153925619,62.95706342910941,65.02940951649018,69.16890955999294,72.39119754593172,66.24600982151406,75.70063527079594,64.61171271199974,0.1970028746544727,0.19679047317078646,0.19679047317078646,0.19677884591112363,0.18197879912230913,0.18197879912230913,0.19648849592249729,0.19698349907028,75.70063527079594,65.02940951649018
6403,204.89600000000002,0.032,31.25,FORWARD,,0,0,591.5446,572.93068,0.1130399999999554,0.11304000000006909,0.002317320000000251,4.4818849486406324e-14,3.4375000000000004,3.4375000000000004,73.24378145572453,62.81395173761607,65.3701028200156,65.53590471844286,65.81743366232425,65.84302821915949,71.68230946222818,68.99135849670117,0.1967997172572331,0.19660246130942685,0.19660246130942685,0.19673474976069943,0.18189386805075616,0.18189386805075616,0.19667489287162518,0.19696769542582937,71.68230946222818,65.3701028200156
6404,204.928,0.032,31.25,FORWARD,,0,0,591.65136,573.03744,0.1067600000000084,0.10675999999989472,0.002188579999999007,-4.4818849486406324e-14,3.4375000000000004,3.4375000000000004,66.30538713218684,68.23259511432386,69.65903644935482,65.66107284721022,69.91394780486542,68.85588685369106,69.61147950759393,64.42851756645892,0.19701137247616524,0.1969243106554894,0.1969243106554894,0.19678213998439692,0.18197431560753707,0.18197431560753707,0.19677095187830984,0.19676874586782778,69.61147950759393,69.65903644935482
6405,204.96,0.032,31.25,FORWARD,,0,0,591.7644,573.15048,0.11304000000006909,0.11304000000006909,0.0023173200000014163,0.0,3.4375000000000004,3.4375000000000004,57.578727212115965,67.34893721068808,70.56815853410573,68.56209149629859,66.71921016145876,66.28305761807579,65.75997262799002,59.060238877795214,0.19726038930986792,0.19732911177482862,0.19726038930986792,0.19690170231576465,0.18197667346151908,0.18197667346151908,0.19692534644838028,0.19672657467737303,66.28305761807579,70.56815853410573
6406,204.992,0.032,31.25,FORWARD,,0,0,591.87116,573.25724,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,67.03599178656235,66.34785460081503,67.66909043312867,65.67564031361813,57.694639218581464,66.90757062081197,72.2206237534486,63.20829375255918,0.19706797465503267,0.19689042030286943,0.19689042030286943,0.19689888181254084,0.1820417434960694,0.1820417434960694,0.1966499222379992,0.19686105293401016,72.2206237534486,67.66909043312867
6407,205.024,0.032,31.25,FORWARD,,0,0,591.9842,573.37028,0.1130399999999554,0.1130399999999554,0.0023173199999990857,0.0,3.4375000000000004,3.4375000000000004,66.49370259479693,64.0317451394082,73.26582989540383,68.31450844613009,67.31543631166396,74.53884390296402,68.17194732851425,61.44051190893747,0.19714997625422412,0.19691557531908901,0.19691557531908901,0.1969030551891779,0.1819897783953952,0.1819897783953952,0.19654238761192308,0.19660143855465656,74.53884390296402,73.26582989540383
6408,205.056,0.032,31.25,FORWARD,,0,0,592.09096,573.47704,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,70.3656980277727,61.23418182373486,70.94120682582567,70.41462319207594,70.66158621963214,67.78323440069298,71.20786347631028,65.82092715795912,0.19694678316405953,0.19673596615593827,0.19673596615593827,0.19686128293086796,0.18203276842108163,0.18203276842108163,0.19669690086413602,0.19670927019118487,71.20786347631028,70.94120682582567
6409,205.088,0.032,31.25,FORWARD,,0,0,592.204,573.59008,0.1130399999999554,0.1130399999999554,0.0023173199999990857,0.0,3.4375000000000004,3.4375000000000004,65.14295884821075,66.14499153294028,63.74610531171496,71.41007746056647,66.3945949125215,67.28211682568505,64.67351607190777,64.92018349208041,0.19698856570715448,0.19697823188936525,0.19697823188936525,0.19689052017049227,0.18199024254241047,0.18199024254241047,0.19687900336990233,0.19693175088104037,67.28211682568505,66.14499153294028
6410,205.12,0.032,31.25,FORWARD,,0,0,592.31076,573.69684,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,66.77206513491984,64.19658833157246,70.00761101718585,68.31305622309313,63.88141239817715,64.80159755971899,73.24509558571884,71.95862386019299,0.1966620755533602,0.1969026629942298,0.1966620755533602,0.19683340901620927,0.1820234345104674,0.1820234345104674,0.1966024003512484,0.1967525766373864,73.24509558571884,70.00761101718585
6411,205.15200000000002,0.032,31.25,FORWARD,,0,0,592.4238,573.80988,0.11304000000006909,0.11304000000006909,0.0023173200000014163,0.0,3.4375000000000004,3.4375000000000004,69.33473570401742,73.9021840501746,69.63792197834599,66.14633899710832,69.70179187906729,64.8264845417079,65.40292187684938,68.53649301965794,0.1968208169741858,0.19678378911529218,0.19678378911529218,0.19682100404098,0.18195651600964408,0.18195651600964408,0.19696617305747038,0.19657192017345382,65.40292187684938,73.9021840501746
6412,205.184,0.032,31.25,FORWARD,,0,0,592.53056,573.91664,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,71.84793927155344,62.51836152346713,62.79210409553349,69.9250806437002,67.25659700701216,62.11786258766838,62.39624189515201,64.97478349660804,0.1969860329921007,0.19666720984824337,0.19666720984824337,0.19678255549279583,0.18199482884262116,0.18199482884262116,0.19710564307615264,0.19708728032759978,62.39624189515201,62.79210409553349
6413,205.216,0.032,31.25,FORWARD,,0,0,592.6436,574.02968,0.1130399999999554,0.1130399999999554,0.0023173199999990857,0.0,3.4375000000000004,3.4375000000000004,70.56379614926064,69.0061278581149,69.72630294096116,72.5778649352531,70.38014445014073,66.98925224115956,66.96422428746197,71.08604282311298,0.1967025517245138,0.19672677703409192,0.1967025517245138,0.19676255455072533,0.1819209748244691,0.1819209748244691,0.19689258839701654,0.19676562559600036,66.98925224115956,69.72630294096116
6414,205.248,0.032,31.25,FORWARD,,0,0,592.75036,574.13644,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,69.66996559162321,67.64767621573388,69.75618206100829,62.16818082913009,64.65110608044384,65.49224117105541,62.42468759710115,74.77238816833624,0.19653155425976956,0.1967682389007792,0.19653155425976956,0.19670480447798638,0.1819460951351335,0.1819460951351335,0.1969620298284911,0.19676423960166223,65.49224117105541,69.75618206100829
6415,205.28,0.032,31.25,FORWARD,,0,0,592.8634,574.24948,0.1130399999999554,0.1130399999999554,0.0023173199999990857,0.0,3.4375000000000004,3.4375000000000004,70.45105360459233,63.00125973311764,64.86521601128999,59.98384234768563,68.75186382755281,63.80465936557981,70.11729499217007,70.25635091084065,0.19674103840989754,0.1967320067908026,0.1967320067908026,0.19671160505619043,0.18188254440111096,0.18188254440111096,0.19674748875768744,0.19699111546822629,70.11729499217007,64.86521601128999
6416,205.312,0.032,31.25,FORWARD,,0,0,592.97016,574.35624,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,70.27763200435842,69.92365760156557,69.76548697846499,72.56048090028376,66.62737014368932,64.97351964310815,69.62721249348341,69.44231611000117,0.1967787988132568,0.19674005124979782,0.19674005124979782,0.19671871660459228,0.18194020344050346,0.18194020344050346,0.1967702220767183,0.1967564709608649,69.62721249348341,69.92365760156557
